151,24032,""Laval""",Laval,24,Laval,N,N,,2,369,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,0
152,24032,""Laval""",Laval,24,Laval,N,N,,2,369,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,54
153,24032,""Laval""",Laval,24,Laval,N,N,,2,369,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,5
154,24032,""Laval""",Laval,24,Laval,N,N,,2,369,Malo,,Robert,Conservative,Conservateur,N,N,17
155,24032,""Laval""",Laval,24,Laval,N,N,,2,369,Nassif,,Eva,Liberal,Libéral,N,N,32
156,24032,""Laval""",Laval,24,Laval,N,N,,2,369,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,100
157,24032,""Laval""",Laval,25,Laval,N,N,,6,416,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,2
158,24032,""Laval""",Laval,25,Laval,N,N,,6,416,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,67
159,24032,""Laval""",Laval,25,Laval,N,N,,6,416,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,8
160,24032,""Laval""",Laval,25,Laval,N,N,,6,416,Malo,,Robert,Conservative,Conservateur,N,N,37
161,24032,""Laval""",Laval,25,Laval,N,N,,6,416,Nassif,,Eva,Liberal,Libéral,N,N,31
162,24032,""Laval""",Laval,25,Laval,N,N,,6,416,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,102
163,24032,""Laval""",Laval,26,Laval,N,N,,3,395,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,0
164,24032,""Laval""",Laval,26,Laval,N,N,,3,395,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,44
165,24032,""Laval""",Laval,26,Laval,N,N,,3,395,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,2
166,24032,""Laval""",Laval,26,Laval,N,N,,3,395,Malo,,Robert,Conservative,Conservateur,N,N,30
167,24032,""Laval""",Laval,26,Laval,N,N,,3,395,Nassif,,Eva,Liberal,Libéral,N,N,33
168,24032,""Laval""",Laval,26,Laval,N,N,,3,395,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,117
169,24032,""Laval""",Laval,27,Laval,N,N,,2,549,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,2
170,24032,""Laval""",Laval,27,Laval,N,N,,2,549,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,72
171,24032,""Laval""",Laval,27,Laval,N,N,,2,549,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,4
172,24032,""Laval""",Laval,27,Laval,N,N,,2,549,Malo,,Robert,Conservative,Conservateur,N,N,38
173,24032,""Laval""",Laval,27,Laval,N,N,,2,549,Nassif,,Eva,Liberal,Libéral,N,N,38
174,24032,""Laval""",Laval,27,Laval,N,N,,2,549,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,147
175,24032,""Laval""",Laval,28,Laval,N,N,,4,452,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,4
176,24032,""Laval""",Laval,28,Laval,N,N,,4,452,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,54
177,24032,""Laval""",Laval,28,Laval,N,N,,4,452,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,9
178,24032,""Laval""",Laval,28,Laval,N,N,,4,452,Malo,,Robert,Conservative,Conservateur,N,N,33
179,24032,""Laval""",Laval,28,Laval,N,N,,4,452,Nassif,,Eva,Liberal,Libéral,N,N,46
180,24032,""Laval""",Laval,28,Laval,N,N,,4,452,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,112
181,24032,""Laval""",Laval,29,Laval,N,N,,8,534,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,1
182,24032,""Laval""",Laval,29,Laval,N,N,,8,534,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,50
183,24032,""Laval""",Laval,29,Laval,N,N,,8,534,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,5
184,24032,""Laval""",Laval,29,Laval,N,N,,8,534,Malo,,Robert,Conservative,Conservateur,N,N,16
185,24032,""Laval""",Laval,29,Laval,N,N,,8,534,Nassif,,Eva,Liberal,Libéral,N,N,33
186,24032,""Laval""",Laval,29,Laval,N,N,,8,534,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,100
187,24032,""Laval""",Laval,30,Laval,N,N,,0,414,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,2
188,24032,""Laval""",Laval,30,Laval,N,N,,0,414,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,45
189,24032,""Laval""",Laval,30,Laval,N,N,,0,414,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,3
190,24032,""Laval""",Laval,30,Laval,N,N,,0,414,Malo,,Robert,Conservative,Conservateur,N,N,22
191,24032,""Laval""",Laval,30,Laval,N,N,,0,414,Nassif,,Eva,Liberal,Libéral,N,N,36
192,24032,""Laval""",Laval,30,Laval,N,N,,0,414,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,118
193,24032,""Laval""",Laval,31,Laval,N,N,,2,484,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,1
194,24032,""Laval""",Laval,31,Laval,N,N,,2,484,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,79
195,24032,""Laval""",Laval,31,Laval,N,N,,2,484,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,1
196,24032,""Laval""",Laval,31,Laval,N,N,,2,484,Malo,,Robert,Conservative,Conservateur,N,N,28
197,24032,""Laval""",Laval,31,Laval,N,N,,2,484,Nassif,,Eva,Liberal,Libéral,N,N,49
198,24032,""Laval""",Laval,31,Laval,N,N,,2,484,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,143
199,24032,""Laval""",Laval,32,Laval,N,N,,3,549,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,0
200,24032,""Laval""",Laval,32,Laval,N,N,,3,549,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,79
201,24032,""Laval""",Laval,32,Laval,N,N,,3,549,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,9
202,24032,""Laval""",Laval,32,Laval,N,N,,3,549,Malo,,Robert,Conservative,Conservateur,N,N,32
203,24032,""Laval""",Laval,32,Laval,N,N,,3,549,Nassif,,Eva,Liberal,Libéral,N,N,53
204,24032,""Laval""",Laval,32,Laval,N,N,,3,549,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,137
205,24032,""Laval""",Laval,33,Laval,N,N,,3,435,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,1
206,24032,""Laval""",Laval,33,Laval,N,N,,3,435,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,87
207,24032,""Laval""",Laval,33,Laval,N,N,,3,435,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,3
208,24032,""Laval""",Laval,33,Laval,N,N,,3,435,Malo,,Robert,Conservative,Conservateur,N,N,31
209,24032,""Laval""",Laval,33,Laval,N,N,,3,435,Nassif,,Eva,Liberal,Libéral,N,N,26
210,24032,""Laval""",Laval,33,Laval,N,N,,3,435,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,128
211,24032,""Laval""",Laval,34,Laval,N,N,,6,389,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,3
